product_id,name,category,sub_category,price,margin,product_embedding
51de8c93-7a17-4f51-ba8f-d0ac995c566a,Organic Cola Soda,Beverages,Cola Soda,3.92,0.23,"[0.9170097587234858, 0.7653073976436133, 0.7188784161301899, 0.70297954819265, 0.2668895309962652, 0.8780237259525507, 0.921826671215606, 0.09688785640653041, 0.6289337180860844, 0.4881081872525316, 0.9279095636326837, 0.7058440373014206, 0.04748967660761194, 0.6048216920136786, 0.24239094405468942, 0.21424088876446967, 0.08563554742308754, 0.1986390805106848, 0.8354062020612462, 0.601872063861861, 0.6144491618487747, 0.29699664459366926, 0.14663259120061167, 0.962535536081046, 0.5164384050593417, 0.4724299944634337, 0.11335684957371406, 0.22580272779600175, 0.7539783899716263, 0.7361916592694867, 0.6907704242082422, 0.9371175565913543, 0.06560716298981129, 0.9285114995541158, 0.20407224772805166, 0.9633600121970591, 0.6594166698224898, 0.6457868690344859, 0.7199991665257628, 0.24029837924269937, 0.8101814380363126, 0.2267852215142765, 0.8116611125541155, 0.04805448051198391, 0.8052143576420432, 0.6246952385898505, 0.2450652654623645, 0.4029888825129153, 0.6138951496630125, 0.4434249261427201, 0.5895119066766306, 0.4396559582042254, 0.8177922443769737, 0.8884289310640312, 0.6007496337926677, 0.09763453594471405, 0.5558105600301866, 0.6025400111361845, 0.6955049170152401, 0.8793498235083168, 0.5507486081181193, 0.08400625188738986, 0.057551074072971886, 0.8436667463750194, 0.8407827505712805, 0.21791312241760852, 0.6230699352170387, 0.13042420608645422, 0.3831863195327524, 0.6400405372995381, 0.9128778646348281, 0.04570174994799581, 0.04197639231868977, 0.8161232428375873, 0.7063957169220964, 0.41434508209205234, 0.8581194339674968, 0.6011256709445885, 0.6813959444283315, 0.9364165106449562, 0.0771010067241934, 0.35182252864946173, 0.15885093215963675, 0.5646919093262078, 0.30079348349054613, 0.7980649093930305, 0.23691251236083277, 0.5927291964560734, 0.11592346071010462, 0.6164233677850516, 0.22512422614830863, 0.9068196963882856, 0.15507891581787836, 0.6524008906624792, 0.27717279060451616, 0.24636348029273392, 0.23345186972851117, 0.3454968078517231, 0.9036574643891199, 0.5535536742452108, 0.6301278517486836, 0.30560379710328356, 0.7235536095838659, 0.29339016697250564, 0.3348203841390932, 0.11128480654291273, 0.5383905792866123, 0.33431738263041477, 0.2728024482865533, 0.6733288765614474, 0.9015948346377488, 0.42957398674494396, 0.4176760528693628, 0.8191415686077641, 0.8615590346395025, 0.9569923316852972, 0.8404985206744316, 0.019494017690689702, 0.051156259826093176, 0.45460913225801325, 0.9747565402514494, 0.68987038332542, 0.3842202250587835, 0.28452917045827075, 0.505046033827327, 0.3782190571489912, 0.254944770496498, 0.8865488678597951]"
370920ed-3f8d-46f5-b78d-f4d5c426c5e2,Organic Penne Pasta,Pantry,Penne Pasta,23.27,0.38,"[0.8677197342428746, 0.30438460812119184, 0.2099933325816079, 0.2750213130120498, 0.9954559833906265, 0.5394394114058765, 0.33667234356241693, 0.33620133019353016, 0.7181660750563678, 0.6400343019702596, 0.8843663587235315, 0.6221672016727556, 0.4304120972543436, 0.9412432178799895, 0.32329135558315447, 0.5758152605747756, 0.9210003893716479, 0.9846982891402406, 0.030159392190798218, 0.48559507975790295, 0.5366875659995308, 0.005251156522880773, 0.6813121762150264, 0.8064153714206886, 0.9268853071138876, 0.34447952938274007, 0.5544128394357375, 0.9760816966381588, 0.13427553565563266, 0.18222867672201315, 0.7926825011255191, 0.7806524668624086, 0.6455679978509262, 0.9041997982563565, 0.22171872555175454, 0.18869314583264363, 0.6386977480587478, 0.7427722025849037, 0.8575645016161848, 0.575543080440943, 0.26578412800090223, 0.5390213773036502, 0.3393928481687326, 0.5550939008493281, 0.6999218371090369, 0.0011899869611560199, 0.12593449775236332, 0.3464736520477807, 0.9397798448838076, 0.5735152847404865, 0.739738215213497, 0.3581982778599718, 0.6068688650373035, 0.39099868445971697, 0.32296696130932045, 0.8000207323036328, 0.797284266459317, 0.7620508883209319, 0.5700027809422396, 0.1815982727987947, 0.28796629898323456, 0.24881463952663074, 0.427597284648066, 0.3746872262844615, 0.3940334483661151, 0.14185575957687668, 0.00185423413201935, 0.06674010028057265, 0.7821916216990287, 0.3521816300853162, 0.6360896032244047, 0.09172088161732417, 0.648662581573807, 0.0021086160329134573, 0.9872763227389462, 0.543736109407367, 0.7514925772939215, 0.33503545322169637, 0.04212901206408448, 0.7028481180275217, 0.1815993587086302, 0.33787928538613976, 0.4891143659797943, 0.06503372148339692, 0.7978619642712786, 0.25182219451566545, 0.09426630069846498, 0.480795588425763, 0.9502151635572897, 0.023292486368393317, 0.8977572396021921, 0.19227738432175734, 0.024610035432277133, 0.8645299410781546, 0.10143965552385481, 0.7168703658650748, 0.6750600833430921, 0.4130593619905666, 0.44648610210209017, 0.7987504134272456, 0.1020347720200121, 0.06784715228389948, 0.13752031290817446, 0.4484432068557235, 0.8735548860244269, 0.4880042833586937, 0.18061761226403594, 0.14303098402674908, 0.4933220688294745, 0.6873157831501365, 0.22913524642136873, 0.06623791588545491, 0.46083333246118985, 0.3088322472953504, 0.8615205660975235, 0.6240934785951527, 0.43246652335077884, 0.03761999765409918, 0.7644654093591929, 0.7257330575243518, 0.5348547634044195, 0.8779037197943089, 0.46498064730043265, 0.8068523591115996, 0.21329245601319813, 0.8509002219333653, 0.5711778472421531, 0.13936195102488247]"
eaf75b03-369e-4f19-9773-1a8ed15cec34,Organic Penne Pasta,Pantry,Penne Pasta,17.39,0.05,"[0.6413760032194932, 0.060826807243055114, 0.04522663871346877, 0.8876747740407673, 0.9371114929287446, 0.988419208829107, 0.051132363788578994, 0.9394171706854545, 0.298449352938584, 0.050587182153124965, 0.5743769083201811, 0.9879819502946289, 0.589164272844762, 0.030266243196325093, 0.7561299326825336, 0.6552607722589341, 0.3382821970249953, 0.8109471215052696, 0.597435626187536, 0.055713032461658485, 0.13348677752950466, 0.2910307987008004, 0.12618299398158417, 0.1568755921169881, 0.443620776003691, 0.4121991511505706, 0.8282494222271197, 0.2862015341017319, 0.11321413731383323, 0.25236139889335873, 0.9678847917974743, 0.027571993108251314, 0.9529904349494484, 0.4140612993360182, 0.3164390259579941, 0.8680875533400078, 0.9152354457827052, 0.11308914385250357, 0.9466388669360523, 0.6918683815478431, 0.7511013559185351, 0.19466656712775987, 0.04519153393713804, 0.8198964862037917, 0.4540653311834626, 0.2298697196550824, 0.6702473023429277, 0.08206641400407222, 0.7250218195039851, 0.7363516842818976, 0.765614902046527, 0.08253934219538928, 0.7835547298510974, 0.691336964684271, 0.746541003173494, 0.8265088851997323, 0.776087631526763, 0.328691027557228, 0.46569196887904896, 0.9923356518663055, 0.6595969681100348, 0.4102652517683131, 0.22447071643940086, 0.9595977813578829, 0.8241202500185355, 0.59275724333506, 0.33554516602264184, 0.26872380561621567, 0.7698817507577845, 0.2789773517171309, 0.5128287586710584, 0.01269218192717747, 0.8301214569025286, 0.08412837452584276, 0.7929943483924783, 0.2424937285083919, 0.5804139161512543, 0.7119424478917553, 0.31836335261107895, 0.4052785724543121, 0.6158963636076127, 0.6721710211766068, 0.04567530034029155, 0.47961009653690967, 0.3427196387697842, 0.7369394965179713, 0.9324336771827012, 0.5391906015528691, 0.17715752609104196, 0.9197874518186936, 0.3301498933481578, 0.7444714679554488, 0.24329484672952684, 0.07612163210764189, 0.6337105766600086, 0.9293315493631207, 0.7586598664563119, 0.06408905440406965, 0.15541036781809858, 0.9276091458709402, 0.8327930258647486, 0.16302278692478345, 0.5842660628969946, 0.22062790964919354, 0.2422762081524461, 0.3902012263952188, 0.2608466955472083, 0.35737969656350155, 0.2493963749741156, 0.42309650868404036, 0.7848827011879541, 0.6487893210994363, 0.0663203882972484, 0.09676849061536741, 0.5079922290159875, 0.7392786938922963, 0.9707542108474377, 0.6658588308737631, 0.6231303220127093, 0.9943472627095883, 0.08222740400212125, 0.6178172904522914, 0.9757925914771557, 0.3625274317719328, 0.139544173155836, 0.00973981436968252, 0.8020195752057393, 0.6057458128685307]"
f08ab47d-3ff6-49f4-ad4c-b00fe9042589,Essential Laundry Detergent,Home Care,Laundry Detergent,5.69,0.32,"[0.5678860608988338, 0.9293781956816952, 0.37396852330929864, 0.9194078050473785, 0.9410070408504317, 0.4950839685095547, 0.4944794059455935, 0.771173200912147, 0.5706478767050752, 0.2523462488112804, 0.6444747121990602, 0.043151139075160216, 0.9391775063185777, 0.4777813516442305, 0.10963506908100029, 0.28838859193551414, 0.24858625771812037, 0.5216156573048926, 0.24589195262615748, 0.0759712896465845, 0.8522391427400133, 0.6962739540230104, 0.9084146863096353, 0.9181101415237624, 0.28233043037774064, 0.8059350631579805, 0.6143640248250734, 0.8772967903324987, 0.3299929606883367, 0.8484942562070957, 0.591203688587079, 0.02811413755126635, 0.8486622793639377, 0.3313826738419524, 0.12478540286537376, 0.7311164599199572, 0.2838491766800221, 0.883972925622954, 0.06736995775082, 0.6570409548660814, 0.9998764496741779, 0.7490779620217776, 0.7169179940786475, 0.32478884972353683, 0.0784782348905324, 0.021325083478401563, 0.8907379546988846, 0.9460392705492467, 0.27353356927990813, 0.8403512173901512, 0.1275863230464822, 0.8313093034031429, 0.7603831004962986, 0.17335317576185139, 0.6619044154700943, 0.4512022541387024, 0.8267136330882051, 0.5695316687978432, 0.8559550299318044, 0.7916605674365026, 0.9650908029434174, 0.47298975730534454, 0.9345611559807723, 0.44998206332709334, 0.2171712138825156, 0.40604121754473343, 0.9552706631461723, 0.5784451931049316, 0.11382325034426266, 0.11122255911790957, 0.43128382031143686, 0.05993006213393248, 0.40003102316296224, 0.9682500713023893, 0.5420061170066043, 0.5891736650990561, 0.3314920847996815, 0.8959303465741254, 0.4667116634593509, 0.6317360270361493, 0.4690517237740299, 0.3372999047505528, 0.47570839410864674, 0.44167127448720267, 0.11358813293487013, 0.3347123521926909, 0.7211553732287126, 0.23749486978107415, 0.592429294930001, 0.6185535904762594, 0.5878027083148419, 0.011408339189086458, 0.8569187480072944, 0.21837317815873225, 0.3423392049957933, 0.5995207898261362, 0.9128682359761966, 0.04192591833593351, 0.4518541162195564, 0.10631809670201342, 0.08699349912573529, 0.7655571505861661, 0.44953036147742287, 0.11457959776878213, 0.1392231640578785, 0.8365066968388781, 0.7954896636992783, 0.35158449714299045, 0.4261322179035799, 0.9140563152823263, 0.6403337072038351, 0.9588955315662199, 0.9470473590493869, 0.25804570139280913, 0.6081856743644878, 0.234785809569788, 0.6991595035043293, 0.09203507246202369, 0.2514613209534481, 0.2726088698844161, 0.9119627399669313, 0.6327162820114167, 0.31461530819762906, 0.5566680840330601, 0.9452929443865424, 0.6357792210100687, 0.10294226151847008, 0.4065754316711947]"
9234bb80-ceff-4626-9cc6-fc6f757ee0d6,Essential Shampoo,Personal Care,Shampoo,14.93,0.36,"[0.7472887100245172, 0.7357366997770505, 0.39258652983827946, 0.705443356610996, 0.30918774601034793, 0.7294255957098702, 0.4726867469810889, 0.953096296209895, 0.6421269982466724, 0.31282576789787475, 0.09955090311157211, 0.12155023668164566, 0.485590119093416, 0.147925292323553, 0.3632664851186884, 0.7736617585223721, 0.7360873603409006, 0.7624316419862519, 0.09647496328043914, 0.3504013921151339, 0.36367610100511205, 0.5440129979514715, 0.9161920599349079, 0.4465874628092775, 0.8660884649037663, 0.6325267564324969, 0.7362767537009033, 0.5167906294259916, 0.6034466065494751, 0.21811489068135348, 0.5309378187245154, 0.9234403769410416, 0.7820816774835783, 0.10307293448025656, 0.2783845704598864, 0.3604049805623518, 0.7861809919937276, 0.9697584670150877, 0.7419853261722783, 0.2921175183950524, 0.8766645628830554, 0.9695289587388669, 0.27778488638252175, 0.6462902595253371, 0.8043948599563974, 0.9975901798328876, 0.9400657193410883, 0.009987650267807124, 0.6799714018007037, 0.18256390820861634, 0.9844046436715366, 0.5077099788478459, 0.8345854556885998, 0.5959965089736681, 0.6866542235577842, 0.7010347906280323, 0.7704288304708035, 0.9038929108965741, 0.3046369619046576, 0.7498475624402354, 0.5145989536728366, 0.5671318044796614, 0.835003997551591, 0.64905081276647, 0.859745219079976, 0.9474545299873592, 0.35512931350393395, 0.0695876705767261, 0.10892894607490822, 0.24477123036026338, 0.5625284360503828, 0.7161884163462323, 0.17758377050245588, 0.2815605077469303, 0.9804042829958249, 0.8150387132823813, 0.049301703646162265, 0.6520040154950908, 0.5767130860784125, 0.7362017922971158, 0.9842516539218678, 0.38061633561378283, 0.6229020793050368, 0.33433510285139645, 0.05190426293331485, 0.5853960500539326, 0.6071003391576358, 0.3139930846882255, 0.5906469976195401, 0.15150244137809754, 0.006846759225513921, 0.26816780044494426, 0.11013066897467771, 0.8909853956827898, 0.6559829148575702, 0.9093581465184162, 0.434018080800481, 0.8131289074211391, 0.17811536101372816, 0.3056021200283925, 0.9835843944372663, 0.292784680705126, 0.5262545193680435, 0.8385766596918613, 0.6745082891401245, 0.3532561590706059, 0.9558604829860429, 0.5083801857703063, 0.3991331652059946, 0.58621393134665, 0.3757940564281409, 0.5774981117254151, 0.8753455257060747, 0.37716355324834216, 0.5167502824310177, 0.04145202547919524, 0.9295019408707592, 0.6531076108204363, 0.8410899020905139, 0.10863050391101736, 0.6506472198122646, 0.7210265583029386, 0.7856825064671958, 0.017132562120193318, 0.3258975212655535, 0.5354033390007363, 0.619352124693759, 0.9776698163137858]"
4dbf9778-98c0-4446-9ec8-916ba556fdad,Organic 2% Milk,Dairy & Eggs,2% Milk,7.96,0.07,"[0.49699988708310994, 0.040739343390538196, 0.7650296551577364, 0.7020771289807797, 0.9315694538899715, 0.9752337057552498, 0.8577630959514845, 0.8717461570675447, 0.9753895311285081, 0.48027368745494037, 0.35118121604180597, 0.8255554536297304, 0.0021919325450979743, 0.02076240173912758, 0.19265283049643667, 0.6775699228806196, 0.9268183875805607, 0.5874520817918685, 0.3486016739711443, 0.7412013740971235, 0.22688135702912426, 0.7336415362370001, 0.8244199555306609, 0.18610269544450253, 0.5848526448937353, 0.14605747580644624, 0.9141949299358193, 0.6489263102418382, 0.20593986474841652, 0.7139740186749338, 0.7645459393735735, 0.08785497325544611, 0.44341400993089075, 0.9144390439206598, 0.6390492033859386, 0.3329602904334993, 0.6646146761155205, 0.05053990482888859, 0.19615710293216915, 0.7649564617465938, 0.3975891817621694, 0.14865906554897002, 0.46516027802137216, 0.6960567464135033, 0.532528193234771, 0.6419796058431764, 0.8836128920238078, 0.9522486278641659, 0.5710968563158411, 0.5469321632280096, 0.8046660198627398, 0.3583756750154703, 0.16517402148026883, 0.4018409868856304, 0.8003760506192275, 0.05013934429471478, 0.12573518625780233, 0.4574789956894636, 0.18914707048283363, 0.44815576546423985, 0.6963314700544726, 0.3826207084119382, 0.07875215847405992, 0.10250826112697486, 0.20370916847392428, 0.31932723585865297, 0.8859588942125812, 0.35341990669383605, 0.7475020842146497, 0.15528442133507225, 0.727359040217808, 0.39473750255230144, 0.4289272203712863, 0.3049652514821475, 0.48922822667873145, 0.944176258156369, 0.7265654871892709, 0.7080425452032197, 0.8519290489836526, 0.13343975707211975, 0.22055770809971842, 0.22973541667856856, 0.5994418617555481, 0.934519530520096, 0.5919352613593015, 0.5539863495705698, 0.6993631657721454, 0.016333964884432395, 0.03550955534954059, 0.15379597913258147, 0.10431851019456895, 0.2811675590905961, 0.5977589218622366, 0.7927837859479216, 0.3982986842045735, 0.5472910257090813, 0.3778663566970879, 0.4198184227149515, 0.004591675049157584, 0.06600248452364665, 0.24253024245994192, 0.5025033881712555, 0.37565618757213126, 0.934012101675145, 0.09117658317979171, 0.3619908177971899, 0.9884244485290307, 0.5257977069058021, 0.6041986914264317, 0.4632137235000183, 0.24407284844186383, 0.7873568063094861, 0.1666767282871906, 0.7542563764721647, 0.10893597389078202, 0.03631350786801435, 0.202980972667265, 0.36337164206593, 0.7990427998710588, 0.31155997536695546, 0.8881290111489422, 0.9075707363597203, 0.40614251886733477, 0.31021217441216253, 0.48787175523768167, 0.40196830544061235, 0.8799774515434836, 0.484498135698767]"
a81b33a7-ba53-452c-8801-04aabe7f038f,Essential Sausage,Meat & Seafood,Sausage,19.32,0.15,"[0.9244869672442797, 0.3913124784102382, 0.3589301380832124, 0.07892578253058202, 0.9377964619521315, 0.10814289721921966, 0.5891398240359984, 0.6916627330998395, 0.750974937487567, 0.2484674969111178, 0.7528077525948881, 0.23495614349432214, 0.6697435931120083, 0.7869414490316045, 0.5546047338796843, 0.9437151327975919, 0.614862372756179, 0.8643661151003289, 0.4564919939713734, 0.8810025829341548, 0.860929414022668, 0.8126921213986998, 0.9458944270770846, 0.41796449839906413, 0.71970680393618, 0.6896933251091417, 0.7957901854562305, 0.6461511182506396, 0.7322950720950249, 0.3006696685252298, 0.6817396878203577, 0.21441052215633538, 0.8690331983102082, 0.5576341223057201, 0.7124742516700053, 0.8885381920765871, 0.04676436187909083, 0.4644680398811838, 0.3867143867833329, 0.23563073532066048, 0.6983019266701163, 0.9830804534876119, 0.2999352541173308, 0.8658081005064895, 0.8983318112307282, 0.7706295976947707, 0.5670530134299678, 0.3897869358837671, 0.5184610027271811, 0.3004630921865823, 0.554096776930871, 0.8594668925202145, 0.3794245665510645, 0.8916554364658268, 0.6606275313081615, 0.11928683058819323, 0.400632227727186, 0.41644317155973964, 0.8604378697551659, 0.17767651957770936, 0.7587427470709767, 0.8149688124762396, 0.14319539013221172, 0.937178188851698, 0.5624010197202756, 0.722444648966091, 0.6023045154341854, 0.4742227714816931, 0.16687940272401036, 0.6433891519742433, 0.048060131664198646, 0.7707329310726891, 0.9070540278276257, 0.4092204044174711, 0.11917741112742453, 0.7101471593366423, 0.6638703571035278, 0.5735946461051585, 0.7497859871497273, 0.3060430039726748, 0.02126260618880782, 0.7779844390420638, 0.8051396515582706, 0.8880902547313321, 0.03528846514849837, 0.5338306522572139, 0.23725615388404153, 0.6692462400181057, 0.6409325568376034, 0.9986638906068873, 0.7156305521674157, 0.26443021973456515, 0.08410540069682715, 0.6401799981452704, 0.20976378895963022, 0.5540933894425675, 0.8585973701287849, 0.3732702776187473, 0.8530038954915447, 0.3706283007309177, 0.7134764781007605, 0.9575884238351754, 0.7025282724471433, 0.726342583161519, 0.6185258607802102, 0.4351021405891078, 0.736379719852565, 0.8763166490470069, 0.23665519022598658, 0.7672122567918903, 0.17739040475670298, 0.4895803874781537, 0.21041298022247745, 0.21123721789404348, 0.6358679244334948, 0.9323924767049142, 0.4838312807887951, 0.6681809759496915, 0.7881652953824198, 0.9890019489627438, 0.9334533462149589, 0.598644483363121, 0.22549565415286676, 0.779155299253076, 0.48001436982006107, 0.2956974619851165, 0.14592373353996546, 0.38808150895605675]"
1e19d020-8de6-4885-b1d8-2b9aff3f3d33,Premium Butter,Dairy & Eggs,Butter,18.26,0.34,"[0.9004958544235261, 0.8870651702648114, 0.08448043569976393, 0.1712061672956331, 0.5290893447261286, 0.027196032767398348, 0.09776735473525966, 0.28422500585367305, 0.7463986025277923, 0.7691405931755095, 0.15406525757998424, 0.6015589716242674, 0.9888411870501351, 0.8568749667862863, 0.6453932909550071, 0.3236339364489298, 0.817318597240657, 0.7528974374548033, 0.16127549331994673, 0.6439702516539636, 0.5117013065743041, 0.8248599881284895, 0.6269491567141521, 0.8808782018559513, 0.8222350061006225, 0.19726246767298217, 0.7053134969430443, 0.712297455433071, 0.4530048652147074, 0.3452942102028149, 0.13436495356148703, 0.7658622317231009, 0.50608256310075, 0.8586673179151254, 0.4193673900968674, 0.9682902235752214, 0.8118957843931713, 0.43417013632336954, 0.7730746416068809, 0.44485421550401016, 0.4511625965486433, 0.019942831418827467, 0.7766843848955166, 0.23422822423650647, 0.5576757884356585, 0.6696819376533211, 0.15138861164186046, 0.3563155867688399, 0.07255320447118563, 0.06611099721608582, 0.7021285774215229, 0.15096074053610165, 0.870644911128764, 0.8613797740446588, 0.6541219214047967, 0.1647075781739311, 0.9610130927948417, 0.7379152448238073, 0.19718775000799849, 0.8200132716722071, 0.6919474391933024, 0.15192299651447994, 0.715602693190475, 0.8117707972381863, 0.7706140505425231, 0.2028852126930747, 0.27190795703295645, 0.5330597889596419, 0.2079374986887298, 0.196225178979188, 0.11221509579114053, 0.7284372168206443, 0.8330916438673907, 0.369260336587925, 0.47331544931012914, 0.3977438361918153, 0.07860212951080559, 0.32064534255017296, 0.8593315192422336, 0.42109280967919915, 0.9962505233137007, 0.9815767837704151, 0.831666831135466, 0.21448844345368823, 0.6342945882880995, 0.7146374324201793, 0.15615564034069285, 0.18361771821325212, 0.33332948267136353, 0.7657737636486146, 0.4912086479030501, 0.023289678789650825, 0.5499597913730105, 0.5478250598083806, 0.16517094250380915, 0.7454128615186618, 0.7761003954161046, 0.9334514256366514, 0.6793193595041594, 0.3761988800443301, 0.8731755131263446, 0.5747474524268119, 0.026515996794432617, 0.6490085654911041, 0.8203809412234058, 0.07774277726654177, 0.8388276529444304, 0.32707787087386464, 0.5106858415945994, 0.44483903655501533, 0.9441752754929357, 0.7002204835195601, 0.7582835185202885, 0.47187586431100126, 0.15444806322261084, 0.10986246029016822, 0.9817377157788958, 0.1889965688057309, 0.6760438511853762, 0.5189329151327136, 0.9456424612418005, 0.5139649068163723, 0.08616883758458649, 0.8611953127474627, 0.0880300851724084, 0.5632612086213321, 0.43832486913896707, 0.904869274090622]"
464065f2-15f0-4a2e-b25d-516dfff9dcca,Fresh Free-Range Eggs,Dairy & Eggs,Free-Range Eggs,21.49,0.1,"[0.30664216721976023, 0.4720853336986227, 0.9917272531220844, 0.6587112300082212, 0.4250079778127108, 0.710014069955771, 0.487193608517726, 0.061296748293119596, 0.28991764724265623, 0.8291917901455067, 0.5462641241502317, 0.7229566365414243, 0.2091597481533174, 0.7623304707798501, 0.7416138521551983, 0.4886723633635477, 0.3397014323860911, 0.53182290061018, 0.9080841564567641, 0.25945707305908594, 0.23222185428724584, 0.27388639775687806, 0.59624222377671, 0.6916624991944068, 0.615634699921644, 0.31113364752797135, 0.6038020760005435, 0.9378254357939472, 0.8244446719703608, 0.916180944732225, 0.5611902184227756, 0.8008582988500444, 0.07199822960351487, 0.4757029033870609, 0.14627673291071897, 0.4947941372166812, 0.3074900071170853, 0.04411989379576742, 0.29556767398800166, 0.5191806003635264, 0.0962950097956291, 0.32229224810092105, 0.7150927518358764, 0.06511672807809588, 0.6851121233406738, 0.7898865721113884, 0.6473299538037146, 0.13855640180995865, 0.9143063943089819, 0.3321527683446013, 0.7889661465245751, 0.8955326194505477, 0.4823951363663842, 0.01385330467041923, 0.5856118837341278, 0.6216443336582577, 0.2029779000606774, 0.03788959253386559, 0.6005692338702705, 0.5339306448530802, 0.8486761700505911, 0.7326534219078831, 0.44132211265674337, 0.25483550768082, 0.46706421350375793, 0.6556554442086208, 0.811834997359794, 0.08442057541148074, 0.8414342019921662, 0.9422903599085184, 0.9992084550823219, 0.9001455824594782, 0.29200283562963714, 0.18699938028952712, 0.6944665243444655, 0.27259368921120364, 0.3206571817720676, 0.7913075314509547, 0.2278626608492479, 0.45289594590219273, 0.08896904152581875, 0.2385795045215403, 0.972516173934924, 0.21388404152326013, 0.9962164751778966, 0.17261226021864007, 0.8412274253105936, 0.9346258636281863, 0.5123483005800602, 0.7596303955672972, 0.009768061312396159, 0.944492535215424, 0.3049444187046989, 0.006120069456935329, 0.07409523934054774, 0.2359407299569254, 0.30321627242326454, 0.23722213040702522, 0.8655674466123294, 0.9109742919046717, 0.1608368147775785, 0.9165748294763665, 0.46711653660116503, 0.6497213473146903, 0.42339157716621534, 0.14989078160472824, 0.916911481500442, 0.5234445728066061, 0.6379661130712322, 0.359353845095154, 0.7160863326344258, 0.388039095078188, 0.804955356139405, 0.2587876095974715, 0.16844109410227281, 0.10174644742417949, 0.09753191864007804, 0.2186745503200065, 0.16640823226573553, 0.36905234787097274, 0.9331495208268854, 0.9203575556271262, 0.01813639216800078, 0.5401741064325538, 0.45368581520447515, 0.004352235074862487, 0.26587498995366665, 0.36207655774737146]"
31a62e0b-956a-4338-9c88-02b3f7ede7b6,Premium Hand Lotion,Personal Care,Hand Lotion,2.56,0.1,"[0.057064534538783795, 0.03275534330251495, 0.24317371267568655, 0.7352446934013592, 0.7948976567508966, 0.9699727477032856, 0.3374120750197208, 0.47742987243993973, 0.46475642273927187, 0.019556052018819936, 0.3582553523558064, 0.17814590944566577, 0.7027655911799664, 0.6515593550214653, 0.9792563683237783, 0.47577346342785365, 0.08161261147840582, 0.948341085253237, 0.6779540213622215, 0.7779025128974076, 0.2914805356557426, 0.4397839552613241, 0.5056930608210909, 0.4500008313610777, 0.6387498147931743, 0.7394349636451637, 0.99996387282555, 0.012123778211032499, 0.621937530753927, 0.3710823765724883, 0.509312829179583, 0.8271030627877002, 0.5051237624524164, 0.8396288614846324, 0.5355779563163854, 0.34269893545118746, 0.5184195686446856, 0.5324197583189222, 0.31389489960847783, 0.8897042356688102, 0.08311867993320599, 0.2012521229820441, 0.7392286260221318, 0.10626309142911339, 0.008107799991971532, 0.40309349278773954, 0.5087194343833141, 0.20180601988415414, 0.2927690509189972, 0.3344300517887846, 0.01683427788304359, 0.5743041562669569, 0.5125404100456876, 0.752228576302658, 0.6424677221970784, 0.046094189146498876, 0.048234338921247844, 0.7771694051350926, 0.7711819101231103, 0.7354302977367732, 0.39059129456493746, 0.46714802071887584, 0.24236813388312206, 0.028592599063812063, 0.5311476932797573, 0.3186016263363325, 0.957382737075209, 0.761138721882532, 0.7504172315944353, 0.17064744996236803, 0.3493501718102442, 0.42776879105600807, 0.3881764913786938, 0.04002515498412185, 0.31274394363938374, 0.8238356084474282, 0.6875917646819285, 0.41772711863692136, 0.8225604846519297, 0.4402879229062945, 0.9308141576001359, 0.9395849657610111, 0.22614156115241213, 0.355772310945615, 0.0530625107267505, 0.02495165751908668, 0.570148361888488, 0.9265664386972755, 0.5307254448126703, 0.4935605950081454, 0.7271199044603398, 0.6486693811444915, 0.9554388058383577, 0.5222781943590766, 0.33784382995250684, 0.34917299226141185, 0.5080535397545903, 0.04699452980886709, 0.5860912655877618, 0.550377272014034, 0.7711844506980655, 0.5494779973048654, 0.8527304046255778, 0.5135270487653142, 0.4321184377044165, 0.2120657896188921, 0.09965521903915142, 0.19662823621295067, 0.13381943343224179, 0.3935768903453637, 0.5641236773182579, 0.3207135459096776, 0.6261364490321991, 0.665183065976672, 0.9543610754181981, 0.33563901281233843, 0.6282615353750557, 0.945881216514485, 0.739641789272206, 0.23167645178024776, 0.5582772396015808, 0.17739401617985162, 0.5755521353832544, 0.4948653550217794, 0.9580714959205222, 0.28514650739721803, 0.2332181346683888, 0.47723306955657374]"
