cart_id,customer_id,anonymous_id,product_id,abandon_timestamp,cart_value
a07539e2-6187-4a61-9c8d-7b5d30de5811,e9d8031c-e926-486d-aa20-2cdbb0252049,,b4cf6a02-8d8f-4f2a-a7d2-b552fe2cffc6,2026-01-06T19:08:49.753749Z,90.19
e1e9c188-56a8-4cff-a2f0-6ba613074c6d,1fe9a4fc-5f35-4aa3-9406-fde8490f740b,,37727a64-f037-49a9-bcf8-086215ecb7fd,2026-05-06T10:54:11.753831Z,64.34
38cb5ff2-4e8d-4824-8567-154430b501cb,5ae1f454-5ad6-4bbb-9ece-4d9266d4fae4,,882325b0-d544-426c-b74e-9b64ff3ef4cc,2025-06-23T16:01:40.753900Z,118.19
745a7de2-d6b5-4fc4-af62-931f81a4e790,1f210a6b-e1a4-4c39-93db-4d5b7da526e6,,9183c4c5-47db-4e6d-af05-9eafe1f586a0,2026-06-15T11:33:24.753958Z,110.58
4a20cf9a-154e-4282-b8b3-a44222cbde1c,d0b967e6-0fcc-4824-bef1-ec58206e3b50,,f980ab87-d699-456c-a96a-e362bfd00c92,2026-01-23T20:40:28.753993Z,113.69
00f307db-86bb-40b5-991a-c19934eb64cf,,25a2fcf8-4560-4c6c-b86a-897e88cb0d3e,17d8280d-5414-49df-ac1c-db72a02c6e18,2025-12-03T04:05:57.754010Z,109.77
a565bb15-762e-4308-992a-c142bd807024,8081212b-78a4-4eb9-82b3-8e7915e2efea,,ad5fcac7-aeb1-477e-b4a7-962a3e8bd739,2025-11-23T12:37:45.754061Z,49.92
795ad1ea-fd96-4367-bab6-fe257d4a2069,6ea8ea9b-65e2-40e2-b1bf-17f6e7e339da,,9183c4c5-47db-4e6d-af05-9eafe1f586a0,2025-09-21T22:36:19.754346Z,78.6
dacd62ac-099c-4880-8ed6-28a88f338c81,03c2229f-51c6-4ea1-86c2-73383ab89428,,c6fa1138-4ec2-4637-9504-2749bc13e06f,2026-03-31T10:59:21.754391Z,17.92
b69be34f-6680-4fb8-89a9-83f8bf1d32fe,77c4b127-d442-44e6-a3d6-bd8fb9f4f90c,,a7af19b9-f0fe-40b8-9d1a-c7fcda914ea2,2025-09-27T05:07:12.754606Z,107.78
0879a134-20c0-49f2-8d02-3342da29f166,5b93b1a0-fc4c-4e7f-96a2-129b496d6d40,,9183c4c5-47db-4e6d-af05-9eafe1f586a0,2026-04-17T18:46:48.754647Z,133.86
a76b8d8c-72df-4ecb-aeee-d49f158acd8b,,ddaa98f7-5cd4-4f49-949e-dbabe3b98789,370920ed-3f8d-46f5-b78d-f4d5c426c5e2,2025-09-30T10:45:55.754687Z,134.77
3bbaf855-523f-4d17-a408-5e554a87290b,,739632bb-d2f5-4291-9327-bf37adec6d86,4560ad24-ab8b-4c2a-9a93-593950d0c317,2026-04-11T03:02:51.754726Z,58.76
14ca59bf-60b5-407e-ad41-2ba3f22194fa,70d6fa5d-dce8-49be-b012-d0b91638fa22,,95176c1b-f8b5-4499-af67-49f7732c6c68,2026-02-27T14:34:51.754848Z,138.73
60c8d44e-558d-4bcd-a5b2-cc79b2925943,,e3dc27fa-1a40-47ec-966c-69e204205122,8998e993-9ba7-4ede-965c-cee7af7a4457,2025-12-17T17:26:08.754887Z,65.01
20fdc373-318d-45fa-a769-8b449983c7d8,4f82579a-270a-4e62-9755-662aa16d3159,,ffb35e8a-7d50-4fb3-b500-d6e2b0d928a7,2026-05-04T02:58:17.754945Z,103.73
822f07dd-d5ba-4648-b559-c2326e5197bc,,b5df1a18-2c78-49e1-a096-854352e64b30,39e9c2c9-901f-499e-8c46-57804a2f9255,2026-02-08T21:19:03.754975Z,78.33
f35cba94-6ed5-46dc-90ab-76f61add32a0,336fe19f-6533-42e4-9889-9f123cfc4a1c,,f980ab87-d699-456c-a96a-e362bfd00c92,2026-03-15T23:00:04.755032Z,44.17
50899a06-e2b8-4b4c-a140-d6e2e5e31137,,80327e1f-dc95-4dae-9cdf-b91d4f40774d,80a4d750-7c17-4c78-b91c-5b63cd80c7eb,2025-12-08T13:59:49.755121Z,37.86
286f238e-b96e-4c21-9dd5-529df110cd97,,be068e30-ed21-4798-9c59-38cc5401ea29,145417d2-0475-455c-bfdb-23ddc2020330,2025-12-14T16:54:39.755190Z,67.65
81840111-e2c3-4808-aaeb-3471c1d8afef,8081212b-78a4-4eb9-82b3-8e7915e2efea,,7f6a74aa-f09a-4f60-a39c-a0c68ccf7ddb,2025-08-26T18:57:11.755230Z,58.24
0a9d6630-9e56-49d6-9d84-980cef95ab67,,6bbc9c41-42d3-4f61-8700-a93207a8feca,b4cf6a02-8d8f-4f2a-a7d2-b552fe2cffc6,2026-04-10T22:09:43.755246Z,6.78
a37fa850-2e02-478c-9cc8-2ae043cb86fd,fa036ed7-3003-40a6-bdc3-bd30c1d630be,,ad5fcac7-aeb1-477e-b4a7-962a3e8bd739,2026-05-22T02:53:50.755418Z,47.98
4bfaee42-6cdb-4dcb-8f7f-9732e9d7da0d,,55a4b5a8-cdd9-42ce-8553-a84a7f459b22,6b85123c-b94f-4258-9142-0599eff0a787,2025-08-04T17:05:52.755458Z,134.25
b165fb67-ef03-4185-8d1a-ef625b0c7d66,6358be1c-0d97-4b91-8cce-61d53681f9e6,,3eb8e419-ccc6-4064-8260-5b43602f9983,2026-04-16T20:04:52.755498Z,67.62
23dacf88-87dc-46ef-a547-0ab41a632a3f,336fe19f-6533-42e4-9889-9f123cfc4a1c,,4f829757-7e33-48b8-9950-69136f62b668,2025-07-12T08:09:03.755814Z,97.19
03171a56-f1c0-4e59-8fc1-4a95b9f1cb22,419dcecd-203f-4ded-8c96-1e9e717204a8,,31a62e0b-956a-4338-9c88-02b3f7ede7b6,2026-05-05T05:59:12.756039Z,106.48
5086d3ab-2573-4a1f-89a1-7975ce210483,6b8b786b-4f1d-44dd-bec0-f25a4f6c7654,,8998e993-9ba7-4ede-965c-cee7af7a4457,2025-09-01T20:40:02.756067Z,114.67
80dbc5e9-4d36-4dd8-b56d-e44a17dff413,,0f47388a-e7f4-4244-8e21-b736370fc7d1,3b0e25b0-04f3-4476-891e-18d67e3329ed,2026-04-22T02:00:15.756108Z,16.56
dd4d9411-f479-4c4c-a1fa-93d628bd65d4,,7f7047a9-1fe5-41bb-91ec-a9f1cded6c76,80a4d750-7c17-4c78-b91c-5b63cd80c7eb,2026-01-26T03:05:53.756166Z,124.52
ee9b04da-c7a3-4692-96a5-2300230f870f,c67e2421-b1a1-44e1-933b-f30ff6f4bd02,,6cf1c788-97e2-4ecc-b9a3-f96831a30d8d,2026-02-23T07:23:39.756254Z,121.61
3470d19c-7517-4c6a-a2c7-4591fd56b93d,df7aa237-7381-47be-a062-6fa5f8aa9f42,,25370a5c-dc1e-4a10-bfdc-ad1bca8f7981,2025-07-06T05:53:30.756314Z,47.62
8748227f-32ed-441b-9199-bca19516ab68,,96dc79e4-a340-4c2c-95b0-ba8925612a6b,1e19d020-8de6-4885-b1d8-2b9aff3f3d33,2025-08-25T13:08:07.756342Z,27.11
af49b8f7-9afb-4c59-b904-46aaee9dd454,69f9feb8-477f-4572-b4be-8e1f91e52de0,,7f6a74aa-f09a-4f60-a39c-a0c68ccf7ddb,2025-08-20T10:41:54.756476Z,69.0
0d7e3f7b-3d34-4f6a-b5c1-89784d3d4812,b8309d59-5dff-43ad-861c-05c59ffc736c,,a81b33a7-ba53-452c-8801-04aabe7f038f,2025-08-21T06:18:59.756624Z,72.08
f0d13070-ad00-40cf-9ffe-6db104e13547,d4c83d62-c639-4f4f-8a7c-9b381bd8a396,,8ac69fa0-f2a2-4e7e-8d20-db1696a88a49,2026-04-08T08:30:18.756669Z,95.11
564c23c1-224c-444c-ab82-2203db433262,,6307cf05-5446-489a-bd48-ef262b35b249,ea11794b-9211-4543-87ff-999e6bd73cef,2025-11-25T02:03:31.756686Z,79.9
0ff3b4cf-24aa-43a6-810f-e223aec35bcf,82e244b2-87a6-48ad-b9c6-ab291657e7de,,250b4af0-e307-4429-bc29-3797dfce07ad,2026-02-25T23:06:14.756807Z,52.16
9a3e2717-e6aa-4d30-af16-880468bfc691,91861c5e-4dd7-428e-a4a0-5bd6de894207,,22a51531-4be1-45dc-9e5d-2c9c0df0de82,2026-04-15T18:33:44.757089Z,84.12
b9ab2493-a851-451f-a03b-9a04bb9cd5d7,,902bac42-4aac-4884-bc78-73cc283d763d,f3339075-6de3-4983-84ef-c23595b30f1c,2025-12-16T02:57:29.757539Z,146.9
622a6e14-6cd9-49d6-b446-1e1592888f74,,a8afdd6b-866d-4842-8865-f37cccd89494,34b6ae28-67da-41cb-83b1-c97b33dfdb64,2026-02-02T07:29:54.757688Z,98.63
8a5b5464-23fb-458c-8d14-b8d24416ebec,,8321892f-e477-4b76-ad86-a1436b248179,6b43d3b7-aca8-4905-9318-b1c3fbed419e,2025-07-13T22:03:35.757842Z,5.38
d3f4e1e3-efe2-497a-a548-8fc4764cfd48,4d5f2ae4-e818-4357-9aef-dcd67614186e,,c85fdb82-bfb8-466b-8587-2c4a96321250,2025-09-27T11:06:10.757860Z,25.22
4d8c473d-3a09-46ae-a97b-ccf84c5286c9,fe856c16-d5ca-4879-a7a0-52cdc72b0ab7,,39e9c2c9-901f-499e-8c46-57804a2f9255,2025-10-02T08:49:13.757894Z,111.98
77a42075-8b68-48e0-9938-fd957459c41a,d61841d6-2c66-4132-87bb-6efc7dc20ff7,,1638242a-9e18-4c5a-8ba7-dcb01ef7c6b0,2025-07-15T21:55:14.758049Z,97.1
a56a0722-a6d1-41c4-875a-9b2b0c20e0b7,24629382-0184-4ee9-a7ae-6b330bde3774,,23c26c56-4049-472b-850f-65f46207be56,2025-07-24T21:01:01.758075Z,74.86
ed5ed855-516d-4f0a-9e1b-371cfca3cce6,7b7bb4b9-c3f4-42b1-b1b7-c36758da9223,,ea11794b-9211-4543-87ff-999e6bd73cef,2026-01-27T19:52:36.758094Z,137.64
c38642d8-d5b6-4ecd-9185-74fddad37053,fa87fd8a-ea02-44b5-a167-6857b0fbbd31,,9234bb80-ceff-4626-9cc6-fc6f757ee0d6,2026-05-31T13:09:46.758274Z,115.09
d7f4499f-8f6c-40b2-8e4e-0fb98ff38200,,398e1fa2-85e7-4650-abd3-ce41b037d8af,6b85123c-b94f-4258-9142-0599eff0a787,2026-06-16T12:16:49.758302Z,118.7
19a2362a-faff-4106-a00d-77fc9bfeddf4,,c7cd9945-cd71-4710-8c6f-a76f834ca7f6,58b8f572-3bba-4143-9f32-b6fbe9afedb9,2025-09-13T12:53:07.758447Z,53.31
afb91513-16b1-44ec-9326-d66adfef81f9,04f36282-fbff-4c18-b7e3-c386d0acdabf,,58b8f572-3bba-4143-9f32-b6fbe9afedb9,2025-10-31T04:47:52.758476Z,8.18
674e7030-6026-4398-ace7-d9d8270f8ece,0789256b-0781-44b8-87de-82a9880227cb,,5e2bc8e4-1797-4c5f-82a7-e5f343789acd,2025-07-19T07:52:37.758788Z,30.95
0347e90c-d590-4196-9f15-08428820017e,,213e7675-54a5-4a8d-9b0d-b24dee7be6e5,4f829757-7e33-48b8-9950-69136f62b668,2025-07-18T14:52:18.758956Z,60.35
330ef9db-cbd5-45fd-9974-ad5d53ecb691,03c2229f-51c6-4ea1-86c2-73383ab89428,,372ded30-38b9-4299-bf0d-124cb3f95d09,2025-07-27T10:14:06.759013Z,27.37
541826f4-74f7-456c-bcc9-dea4856073d5,f39c2618-4169-4953-a205-2049fc8b422b,,17ef5cb2-dbbc-4423-a159-fe66957fb5c2,2025-07-14T19:33:44.759213Z,128.67
e858c51c-c127-4199-b7fd-5f162781f63a,7512cdd5-a848-40c4-a737-e3ac33674912,,145417d2-0475-455c-bfdb-23ddc2020330,2026-05-19T18:33:14.759370Z,18.68
354a5e03-4eee-40a3-b17c-60c0a5e6b26f,9d4acc71-15e2-46bb-9fb6-92ddfa41416e,,58b8f572-3bba-4143-9f32-b6fbe9afedb9,2026-05-24T03:16:49.759518Z,88.05
daf85a97-97ea-460e-acee-181adcdcf085,731b131b-d1ef-4842-bd1f-e19a7c462f0f,,c8692397-bab9-445a-90ae-7439cc46cd74,2025-11-04T16:48:31.759756Z,128.64
98c11349-4bae-488a-962a-a59784603ff8,,95d0ad31-ebc7-47e7-8d7f-2c503d6c563b,f08ab47d-3ff6-49f4-ad4c-b00fe9042589,2026-05-18T03:29:05.759772Z,123.32
788b09e2-e9dd-468e-a3d3-952be5f6a4d7,41a23ecd-369f-4a07-bd2c-bd9fe12a5377,,bb3acd74-a761-49bd-b7bc-fbf35502e696,2026-03-29T13:33:57.759835Z,57.38
68de8c6e-d913-4d3b-bc31-badf41066832,fba3a7c6-235d-4db2-9c8e-0971c3e0b0b0,,181c0491-9549-4f06-acf3-4e0bf1af8724,2025-11-26T18:37:47.759936Z,51.83
bffa817b-208d-4aca-b943-47734d5375b1,f39c2618-4169-4953-a205-2049fc8b422b,,c3163de1-b9cd-44a7-93e9-588433a1e23f,2026-01-07T10:31:33.759968Z,28.95
63effc3f-a189-44b5-ac73-ee271e5694e2,d0b967e6-0fcc-4824-bef1-ec58206e3b50,,f6f56971-131f-45a6-8e96-4504bb012c40,2026-03-04T03:21:05.760053Z,121.38
fcb42668-a100-44d4-afb6-3379292a79e9,9645001f-849d-4a94-ace1-bf5bff8ff829,,6f6d558c-4b40-4c66-a4e6-e46524190ebc,2026-05-05T22:01:20.760152Z,130.69
aad8eb34-1ed7-439e-ac06-bd7312f91c91,,71b9dc59-9609-45ae-bf44-b03f4f836329,24a56de7-f7f9-4a74-84ac-6ee7f5d63eeb,2026-05-05T17:01:17.760301Z,78.7
2c44ab93-0b53-494a-9e07-a9145ce41878,4b74983a-e4f6-4f16-8f37-1d745682f311,,1cac4b7d-9687-4005-8aba-406a7a82bb35,2026-05-14T00:09:03.760369Z,138.62
e01eefee-0267-4cfd-9db2-5b796ca7e034,eaa41640-766a-4508-9068-546288e5d1b4,,1638242a-9e18-4c5a-8ba7-dcb01ef7c6b0,2026-04-09T12:18:17.760386Z,32.18
c2fd0b81-49b6-4c1f-a0cf-e439f1131553,65b8cc2c-6959-47d5-812a-dfef903e4baf,,95176c1b-f8b5-4499-af67-49f7732c6c68,2026-04-01T19:41:04.760480Z,44.56
f8598748-6f3a-4c42-bb58-299c7eadd7de,a2d7be94-d05f-4eff-be95-fc8e0259a285,,9234bb80-ceff-4626-9cc6-fc6f757ee0d6,2026-01-06T06:44:58.760610Z,19.97
95824b99-a6ac-40bc-ba94-f96af6050826,,db8a7ea8-df80-46f8-b6d1-3d5d0cea109f,ad3fe337-ec17-4244-8e4e-9f2e174215e4,2026-01-15T14:06:06.760655Z,118.77
ecbda5c4-902f-4f32-8c9a-d4b931442d6b,e381f3a6-64b2-4755-aed9-e41cd81b9c87,,bb3acd74-a761-49bd-b7bc-fbf35502e696,2026-04-03T14:25:56.760672Z,120.19
acc1bb17-3b11-42a9-b1bd-3179e90cc45e,,8e87a553-61e8-4d71-9a3e-58cf564bff8e,58b8f572-3bba-4143-9f32-b6fbe9afedb9,2026-03-14T14:10:11.760794Z,145.61
78ebcec7-786a-4ac8-85f1-c6c825ab4255,,628f829d-29d3-4a4a-95a7-c444eb5ed0da,eab47c6e-60d0-411e-ade2-82fc0a973fef,2025-11-03T21:57:00.760939Z,107.87
62a56d1c-6e7c-4186-b49d-cf1561925b53,ca8098fd-2626-4a76-8c55-d1fc5ab50d0e,,145417d2-0475-455c-bfdb-23ddc2020330,2025-08-30T23:54:13.760967Z,101.15
caa059de-2f73-4e71-b4e8-95b4ccc31b63,,5a84a505-a5a2-4786-88a0-3d53b50d1e61,242a17b5-0a2b-4177-a01c-b2d07b8435df,2025-10-04T22:57:44.761244Z,42.84
17b11770-d65c-4ece-bab5-531de125f5f5,bcf3d5f4-08ae-45fc-bee1-810c7876023c,,cf925fde-e447-40d6-8073-e23c6f551820,2025-06-30T12:57:33.761475Z,9.5
8137381d-e204-4797-9861-4606c745bb64,1e6c0808-fcda-4f34-8356-c295e6a3bb11,,5bdd189c-8321-48aa-bae9-e2962031a00b,2026-05-05T06:23:16.761521Z,144.02
83067592-c087-4d17-a523-2731d176ee22,,57d3edbb-1973-42eb-8f2d-9870a8b66bab,27366ea9-7d9d-40ad-ab66-17f827a45e78,2025-10-04T17:39:46.761585Z,129.75
5f36aab7-6762-424e-a21a-d027a4baeee1,,9dee6800-0538-49db-a181-f78bde6ff6bd,2e4f561e-34fc-4f84-969f-fafa2cfe8587,2025-12-28T13:53:41.761620Z,32.49
04dbe382-59e1-47a8-807b-ae49ae0d29b4,8982aeda-dab6-4b29-9e0c-e66c5d96fce7,,28c08598-0919-4ad4-a544-1e20d0d0dc44,2026-03-22T05:09:03.761648Z,30.69
4a1e72f9-7479-49c3-8921-c84b922b4359,081dd653-126d-48c5-8df5-309a2eb542f2,,5e2bc8e4-1797-4c5f-82a7-e5f343789acd,2026-05-05T01:30:02.761766Z,22.1
0505fe0b-8446-4fb1-82df-944024512ec3,2f731e64-d8b8-44fa-9d6e-b05865a559a3,,eab47c6e-60d0-411e-ade2-82fc0a973fef,2025-12-18T15:26:00.761866Z,82.98
3fd865d4-5b8b-4c96-829f-586aba685bc1,fe856c16-d5ca-4879-a7a0-52cdc72b0ab7,,25370a5c-dc1e-4a10-bfdc-ad1bca8f7981,2025-09-24T23:43:13.762230Z,71.3
7178ce4e-7265-454c-94b3-b246f16827a3,,1348d2cd-1314-47ed-a170-c7a02bff6dd2,02310335-8d93-4be9-af7d-55de45097af6,2025-07-12T02:18:31.762271Z,134.13
c8dcb2b8-1f45-4849-9e9b-d213cb4619d3,,2c966131-581d-4b3d-acaf-63bf264cd1a2,1209a847-3e6d-4ef1-a2ac-448ae204babe,2025-10-27T08:23:33.762287Z,8.2
d540f481-6447-46d4-8311-e4b2e686d60f,e52247bc-5075-4eb5-a3e6-e750d37eef6b,,19526f67-9ddf-4aab-b411-0bee51cec320,2026-06-11T11:24:59.762350Z,38.1
998c170b-17b8-4e86-9836-b97da0a5e9ed,9fc326a9-8edb-4aa9-a7e2-bf8cb807fe31,,94ee9444-6941-48b4-b4dd-5e9bc164aefe,2026-01-21T22:52:43.762402Z,119.34
ca5eb617-c491-4ea5-b043-d81aef9015e4,33023839-f105-4e5e-9642-a8e9c9eb9ef0,,5e2bc8e4-1797-4c5f-82a7-e5f343789acd,2025-06-28T08:36:15.762530Z,92.08
60f09bbe-8a39-4a22-8506-72863083fd53,d71106b5-3273-4106-ac12-4eeaa74508a1,,8dd60692-d201-4c50-a580-7850c1e95f00,2025-08-28T09:09:21.762700Z,16.12
007bfd9c-fb76-45c9-bf4c-3515b36e724c,0dbfd0e1-7616-4ed4-9b03-6f43d2f4fb40,,181c0491-9549-4f06-acf3-4e0bf1af8724,2026-01-28T15:58:52.762796Z,99.74
321702dc-770f-4274-9d7c-1e1ffb1d0170,,f84d861e-12bb-481e-80da-180748beb58e,e4f08e85-289e-40c7-ad90-983f186d02dc,2025-09-07T22:46:54.762835Z,78.27
f5f35861-083e-4671-957f-673378dd22cb,,a1e557ed-ccf2-4d78-ada7-d5f1cead105b,464065f2-15f0-4a2e-b25d-516dfff9dcca,2026-03-29T17:46:23.762923Z,39.08
c54fd811-973a-43b2-ad3c-92ccfaa470db,bc8b90b5-216f-40b4-9d6c-704d1a65a06e,,4560ad24-ab8b-4c2a-9a93-593950d0c317,2026-05-20T04:56:45.763056Z,51.34
44e3846a-3ca8-4eef-87e9-fad79b33f3e0,e1704595-0fd9-49aa-aff6-45dd16084a37,,54c76350-7f69-4f75-b451-d79351462bca,2026-04-28T13:45:53.763131Z,46.87
fa747a91-8819-4932-9383-f3f8486e19ef,70de7a55-61f7-4dc3-a849-259b83d39e6f,,c6fa1138-4ec2-4637-9504-2749bc13e06f,2026-02-21T13:08:22.763246Z,85.21
37dc9dd0-b648-4873-a820-be248771405f,7512cdd5-a848-40c4-a737-e3ac33674912,,f6f56971-131f-45a6-8e96-4504bb012c40,2025-11-08T03:44:07.763529Z,22.45
052365ab-82dc-437b-be18-69edeca1afff,1fe9a4fc-5f35-4aa3-9406-fde8490f740b,,1e19d020-8de6-4885-b1d8-2b9aff3f3d33,2026-04-16T06:54:32.763622Z,46.08
40640775-baf0-498d-812d-578ee6a6322b,27cc181c-2196-4226-bb41-96405f7b58ad,,12e3fbe3-5387-41d3-b055-ed6b543f5f0f,2026-04-09T10:05:10.763727Z,122.53
f28bb3ff-cb46-43a5-b3a4-16b13ab3ebb6,481c40c1-251e-4c17-a7c2-579d467c47d6,,1cac4b7d-9687-4005-8aba-406a7a82bb35,2025-09-07T18:24:42.763911Z,120.33
f91b1653-1192-493c-aede-1bb5bf0f960e,1fe9a4fc-5f35-4aa3-9406-fde8490f740b,,96164111-3295-4ecd-9696-77c13aa1e9c6,2025-07-20T20:24:17.763964Z,142.66
1143dcc6-1827-4d73-869f-dab110437269,7452846e-37c4-4906-a617-e6a9cbd59165,,31a62e0b-956a-4338-9c88-02b3f7ede7b6,2026-01-16T08:49:24.764056Z,51.98
811bd3e8-60fd-4db3-b70d-7a03e4569678,c55aa929-b10a-4f91-82f1-c021e296b608,,8ac69fa0-f2a2-4e7e-8d20-db1696a88a49,2026-02-09T00:45:10.764131Z,149.89
0fb372a9-655e-46b0-af93-6d5d1552c24b,71cadc83-5a63-4e9d-96fd-9f43805fa035,,14c50a07-309d-4aac-8004-a94d51e3ca87,2025-09-07T13:56:45.764207Z,132.83
5a3279f7-7035-479f-aef3-b8b7492f0e25,421a1ef0-8e44-420d-a55a-8ce080fd193f,,63b5e370-7388-4536-8ed7-a21a4a41d06f,2026-06-10T18:38:40.764253Z,17.86
bedf6336-4095-4a08-b8f8-c6ab6378fe30,,cfb4565e-aca6-44eb-bc3e-2855df3099f3,f980ab87-d699-456c-a96a-e362bfd00c92,2026-01-06T12:02:42.764311Z,101.06
eaff8498-3afc-419b-856b-0946d2e43f49,4965914d-e32d-46ce-8abf-92f44d7cc7f8,,9234bb80-ceff-4626-9cc6-fc6f757ee0d6,2026-03-29T06:12:03.764588Z,16.34
bfbc9d12-8574-4d27-935a-52fd40a1a0e3,98980c7a-d247-4c81-9ba5-cf62414322b2,,a81b33a7-ba53-452c-8801-04aabe7f038f,2025-09-07T01:26:31.764791Z,99.69
6f08f19f-5126-4aab-916c-1b1e62e21f04,,fe67973b-f949-4b8d-a34c-6299fd4af2a1,a85314f2-4706-4d04-af9d-12e821756358,2026-03-03T01:47:20.764882Z,82.9
40088a7d-db17-4b11-9270-15898bb18df3,,7d3a82d1-72d5-4f1d-8977-47ea623b39bd,eaf75b03-369e-4f19-9773-1a8ed15cec34,2026-01-11T05:08:05.764972Z,10.21
11b118f1-5b2f-42d4-979f-3e32d468c5c0,e48601f7-7854-4f5c-90c1-a5b4e61cbbc6,,242a17b5-0a2b-4177-a01c-b2d07b8435df,2026-04-20T13:18:04.764988Z,103.6
d9cf0091-01ff-4549-8e40-0a949c9e2019,,9167b565-2a82-42bf-8ecc-4517a78d29f0,58b8f572-3bba-4143-9f32-b6fbe9afedb9,2025-06-18T19:54:27.765017Z,47.63
46d5b084-c8f0-4c4e-b6bc-d8a9e58e053f,4e177d60-5959-49c5-bcd4-1d77c4ff1a95,,e5990352-abf4-4954-bbe9-48ef19db84b7,2026-03-22T20:04:38.765109Z,22.13
59bb7973-0a04-4c9f-bb8a-035e6b570ad3,cc9847ee-737e-43ce-af61-502b51ed3f76,,59d6d6c9-1940-4e0a-a3ed-ca04666e89b9,2025-12-30T15:41:25.765218Z,53.75
36dbd3b8-a186-4d47-b4e2-599f76278689,a2590639-6168-4882-9f9e-122d8a03909d,,3198b1d3-c10a-433e-946a-be88a2f22060,2025-11-23T03:26:45.765254Z,64.49
979a2ea5-56a7-4dad-815a-39f1e101adc6,,3ddd17e9-50d5-4666-bc38-0c1171e4973e,1209a847-3e6d-4ef1-a2ac-448ae204babe,2026-01-28T06:08:47.765844Z,100.95
452707e7-00f9-48ca-bd7c-64839cfa6ad3,00ca2b1f-8a0f-4552-bd32-c770a13c2b62,,37727a64-f037-49a9-bcf8-086215ecb7fd,2025-08-15T14:01:42.766031Z,96.89
3c3398eb-a9fa-4410-bb6f-cb938011f65b,83e48783-daeb-493d-8c48-229e2c47c5f1,,af5481f4-1ba7-4d45-aaf7-51c47a71875c,2025-08-12T00:26:33.766158Z,65.18
19e7c91d-533e-47c5-b1eb-6ba053cdce6f,9aa887fb-4e61-4433-bd0b-92df34349a29,,a2aa5c5f-237b-4acf-bd4d-896ec1b7d815,2025-09-02T12:34:32.766174Z,12.12
51d97bd8-93a0-43c0-94c0-82ec9d109a91,3be95b54-f629-40a0-81b6-bb547819ffff,,17d8280d-5414-49df-ac1c-db72a02c6e18,2026-04-18T15:37:27.766290Z,82.03
20d9f86c-ac40-4ea7-b65d-46146204b789,f248f19b-3dfb-4be6-8482-67b21b6825c8,,b4cf6a02-8d8f-4f2a-a7d2-b552fe2cffc6,2026-03-24T01:24:18.766306Z,60.5
d353c21a-29ca-43ac-989e-1829b36dcac8,24240383-abe7-4470-be69-d968d0fd03ec,,321f6360-972d-4a3a-85c7-8758739a5af4,2025-08-15T11:56:53.766327Z,7.76
41fae1b9-56e9-4c39-b16c-d9d8a5d3709f,,28497028-d4a2-4569-a30d-b3075cce3959,8ac69fa0-f2a2-4e7e-8d20-db1696a88a49,2026-06-06T10:46:09.766361Z,9.82
3b980078-70fd-4bf6-823c-75159be10f22,b6d674f6-ec60-4c63-b066-7a1abfda2276,,28c08598-0919-4ad4-a544-1e20d0d0dc44,2026-03-02T12:14:56.766445Z,31.25
083d6987-c43f-433e-a3ee-7fa71d009df9,,9dee6800-0538-49db-a181-f78bde6ff6bd,c8692397-bab9-445a-90ae-7439cc46cd74,2026-04-09T12:38:07.766575Z,61.66
673cca9f-5405-453a-94a0-e9cbdab08e2f,8b072a3a-d751-4d8d-826f-0afbaa855d64,,f3339075-6de3-4983-84ef-c23595b30f1c,2026-02-08T12:12:14.766593Z,36.29
0d6bb225-7081-4b16-96a1-4b3580bc72ce,4c4b2e6b-1e62-4742-b87f-3e396a760820,,95176c1b-f8b5-4499-af67-49f7732c6c68,2026-03-01T09:47:35.766674Z,100.16
5a81f1ce-6959-4a6e-9ac3-02a11495d085,462bdce4-5d31-496b-9f72-65901779f309,,bdfcdbcc-7d63-4ecb-9a8f-8ae73ee085fb,2025-06-29T10:14:22.766703Z,7.78
d45c3ada-11a0-4e13-90ff-ffe8dcb13d19,4700a73a-4de3-4612-9093-c2a0fb394c77,,1cac4b7d-9687-4005-8aba-406a7a82bb35,2025-06-29T08:13:08.766759Z,126.04
02400fec-e41f-4ff2-94c3-cc2399e91007,,8321892f-e477-4b76-ad86-a1436b248179,cf925fde-e447-40d6-8073-e23c6f551820,2026-01-11T14:48:28.766886Z,53.22
cd26f623-1428-4017-a79d-d7a545fc22a0,b160209b-16a2-48d9-abfb-6eb2de7e37bb,,3b0e25b0-04f3-4476-891e-18d67e3329ed,2026-04-13T13:47:48.766920Z,31.56
e1ea4411-c79e-46c0-b2cc-6caaefe971b0,ddcb32d8-f1c7-4e3f-8abb-0bf2f80c3624,,3eb8e419-ccc6-4064-8260-5b43602f9983,2025-11-21T23:33:48.766937Z,140.5
bf962e3d-2c43-496a-97df-296389b89604,,e67585f2-2867-4677-b352-650c29e74392,ea11794b-9211-4543-87ff-999e6bd73cef,2025-09-21T07:03:22.766955Z,50.7
f39b5633-4dba-4a1c-8a54-af8f468cdd35,ea59da10-ccd4-421d-957f-d3efcefbdaa0,,cf925fde-e447-40d6-8073-e23c6f551820,2026-02-03T03:33:01.766971Z,31.45
eb837ba4-6479-4e62-b442-ed83369a8229,f248f19b-3dfb-4be6-8482-67b21b6825c8,,eae4837f-4e9f-40fb-a287-f3ea4195f02e,2026-02-18T22:56:35.767058Z,40.5
